File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD16A2GF_006_ET_500m_doy2009305_aid0001,ET_500m,aid0001,2009-11-01,1792.0,30.2,55.9,"(30.2,55.9)",43.4032924,1.943262,3.7762671,44.0,45.4,43.4,41.3,42.9
MOD16A2GF_006_ET_500m_doy2009313_aid0001,ET_500m,aid0001,2009-11-09,1792.0,28.1,51.8,"(28.1,51.8)",37.1625,2.0366097,4.147779,37.3,38.8,36.7,34.9,36.3
MOD16A2GF_006_ET_500m_doy2009321_aid0001,ET_500m,aid0001,2009-11-17,1792.0,22.4,55.0,"(22.4,55.0)",31.312221,6.0106352,36.1277357,29.3,31.2,28.5,26.1,28.0
MOD16A2GF_006_ET_500m_doy2009329_aid0001,ET_500m,aid0001,2009-11-25,1792.0,24.2,56.5,"(24.2,56.5)",34.834375,5.3873717,29.0237737,35.1,38.7,33.6,27.9,32.2
MOD16A2GF_006_ET_500m_doy2009337_aid0001,ET_500m,aid0001,2009-12-03,1792.0,22.4,52.1,"(22.4,52.1)",34.3324219,5.4660512,29.8777156,37.9,49.7,35.2,22.4,29.875
MOD16A2GF_006_ET_500m_doy2009345_aid0001,ET_500m,aid0001,2009-12-11,1792.0,18.1,52.9,"(18.1,52.9)",35.3738839,6.9866294,48.8129898,40.5,52.9,38.0,18.1,27.4
MOD16A2GF_006_ET_500m_doy2009353_aid0001,ET_500m,aid0001,2009-12-19,1792.0,22.6,59.0,"(22.6,59.0)",37.0374442,7.8850997,62.1747977,43.7,59.0,38.05,22.6,30.7
MOD16A2GF_006_ET_500m_doy2009361_aid0001,ET_500m,aid0001,2009-12-27,1792.0,13.8,37.9,"(13.8,37.9)",21.7171875,5.0169217,25.1695037,24.8,33.5,20.6,13.8,17.8
MOD16A2GF_006_ET_500m_doy2010001_aid0001,ET_500m,aid0001,2010-01-01,1792.0,20.4,50.9,"(20.4,50.9)",29.9613839,5.9515373,35.4207967,29.7,33.2,29.0,23.7,27.3
MOD16A2GF_006_ET_500m_doy2010009_aid0001,ET_500m,aid0001,2010-01-09,1792.0,16.7,35.0,"(16.7,35.0)",23.1071987,2.6049786,6.7859136,24.4,27.8,23.9,18.7,22.1
MOD16A2GF_006_ET_500m_doy2010017_aid0001,ET_500m,aid0001,2010-01-17,1792.0,17.8,43.6,"(17.8,43.6)",24.7515067,2.9312315,8.5921183,25.7,28.7,25.1,20.7,23.7
MOD16A2GF_006_ET_500m_doy2010025_aid0001,ET_500m,aid0001,2010-01-25,1792.0,19.1,47.7,"(19.1,47.7)",34.0306362,3.2742168,10.7204956,35.8,39.4,34.7,28.6,32.9
MOD16A2GF_006_ET_500m_doy2010033_aid0001,ET_500m,aid0001,2010-02-02,1792.0,27.5,60.9,"(27.5,60.9)",46.39375,3.4813943,12.120106,47.9,49.1,47.35,43.5,46.1
MOD16A2GF_006_ET_500m_doy2010041_aid0001,ET_500m,aid0001,2010-02-10,1792.0,22.2,46.8,"(22.2,46.8)",32.8710379,3.3327637,11.1073141,35.1,39.9,34.4,25.1,31.1
MOD16A2GF_006_ET_500m_doy2010049_aid0001,ET_500m,aid0001,2010-02-18,1792.0,21.3,59.9,"(21.3,59.9)",40.8686942,5.9833723,35.8007443,44.625,53.5,42.6,27.1,37.6
MOD16A2GF_006_ET_500m_doy2010057_aid0001,ET_500m,aid0001,2010-02-26,1792.0,20.4,51.0,"(20.4,51.0)",31.6070871,4.5553503,20.7512165,33.2,40.4,30.5,21.7,28.4
MOD16A2GF_006_ET_500m_doy2010065_aid0001,ET_500m,aid0001,2010-03-06,1792.0,19.5,60.6,"(19.5,60.6)",44.2957031,3.2870074,10.8044179,45.7,47.4,44.6,41.1,43.8
MOD16A2GF_006_ET_500m_doy2010073_aid0001,ET_500m,aid0001,2010-03-14,1792.0,18.4,52.0,"(18.4,52.0)",37.5507254,3.9523444,15.6210263,40.5,47.7,38.4,27.3,35.2
MOD16A2GF_006_ET_500m_doy2010081_aid0001,ET_500m,aid0001,2010-03-22,1792.0,13.6,39.0,"(13.6,39.0)",23.2566964,4.8446756,23.4708815,27.5,39.0,23.9,13.6,18.8
MOD16A2GF_006_ET_500m_doy2010089_aid0001,ET_500m,aid0001,2010-03-30,1792.0,13.8,49.6,"(13.8,49.6)",24.1651786,6.2007203,38.4489326,30.5,40.6,22.2,13.8,18.8
MOD16A2GF_006_ET_500m_doy2010097_aid0001,ET_500m,aid0001,2010-04-07,1792.0,17.7,54.8,"(17.7,54.8)",25.765625,3.2835683,10.7818206,28.5,36.3,26.0,17.7,23.3
MOD16A2GF_006_ET_500m_doy2010105_aid0001,ET_500m,aid0001,2010-04-15,1792.0,20.5,44.3,"(20.5,44.3)",29.5698103,3.9569359,15.6573419,32.5,42.4,31.1,20.5,25.9
MOD16A2GF_006_ET_500m_doy2010113_aid0001,ET_500m,aid0001,2010-04-23,1792.0,14.3,30.4,"(14.3,30.4)",21.1386719,2.1507435,4.6256976,22.7,26.0,21.5,15.2,19.5
MOD16A2GF_006_ET_500m_doy2010121_aid0001,ET_500m,aid0001,2010-05-01,1792.0,10.5,34.8,"(10.5,34.8)",24.5450893,2.8759603,8.2711478,26.5,31.8,25.1,18.1,22.7
MOD16A2GF_006_ET_500m_doy2010129_aid0001,ET_500m,aid0001,2010-05-09,1792.0,7.2,25.5,"(7.2,25.5)",14.3893415,2.5659392,6.5840438,15.9,20.5,14.3,7.9,12.6
MOD16A2GF_006_ET_500m_doy2010137_aid0001,ET_500m,aid0001,2010-05-17,1792.0,5.8,21.0,"(5.8,21.0)",10.6682478,3.2755881,10.7294773,13.3,21.0,10.1,5.8,7.7
MOD16A2GF_006_ET_500m_doy2010145_aid0001,ET_500m,aid0001,2010-05-25,1792.0,8.7,25.2,"(8.7,25.2)",14.297154,3.3260937,11.0628993,16.9,25.2,14.2,8.7,11.3
MOD16A2GF_006_ET_500m_doy2010153_aid0001,ET_500m,aid0001,2010-06-02,1792.0,11.2,24.4,"(11.2,24.4)",17.009375,2.6608901,7.0803362,19.5,24.4,17.5,11.2,14.5
MOD16A2GF_006_ET_500m_doy2010161_aid0001,ET_500m,aid0001,2010-06-10,1792.0,11.3,25.3,"(11.3,25.3)",15.9141741,2.4893277,6.1967522,18.1,23.9,16.3,11.3,13.4
MOD16A2GF_006_ET_500m_doy2010169_aid0001,ET_500m,aid0001,2010-06-18,1792.0,11.2,22.1,"(11.2,22.1)",15.1727121,2.165581,4.6897409,17.4,22.1,15.1,11.2,13.0
MOD16A2GF_006_ET_500m_doy2010177_aid0001,ET_500m,aid0001,2010-06-26,1792.0,13.5,26.9,"(13.5,26.9)",18.897154,3.1614442,9.9947296,22.0,26.9,19.4,13.5,15.6
MOD16A2GF_006_ET_500m_doy2010185_aid0001,ET_500m,aid0001,2010-07-04,1792.0,14.0,28.7,"(14.0,28.7)",18.6922433,2.939684,8.6417423,21.6,28.7,19.1,14.0,15.5
MOD16A2GF_006_ET_500m_doy2010193_aid0001,ET_500m,aid0001,2010-07-12,1792.0,9.6,19.1,"(9.6,19.1)",13.7308594,2.1142379,4.4700019,15.7,19.1,13.95,9.6,11.5
MOD16A2GF_006_ET_500m_doy2010201_aid0001,ET_500m,aid0001,2010-07-20,1792.0,13.9,25.4,"(13.9,25.4)",18.5530134,2.5428651,6.4661628,20.8,25.4,18.9,13.9,16.0
MOD16A2GF_006_ET_500m_doy2010209_aid0001,ET_500m,aid0001,2010-07-28,1792.0,11.5,22.8,"(11.5,22.8)",15.2564174,1.8737118,3.5107959,16.7,21.5,15.6,11.5,13.5
MOD16A2GF_006_ET_500m_doy2010217_aid0001,ET_500m,aid0001,2010-08-05,1792.0,12.3,23.2,"(12.3,23.2)",15.6501116,1.6548697,2.7385937,17.1,21.1,15.5,12.3,14.3
MOD16A2GF_006_ET_500m_doy2010225_aid0001,ET_500m,aid0001,2010-08-13,1792.0,12.5,28.1,"(12.5,28.1)",18.2931362,2.0517884,4.2098357,19.9,23.7,18.3,12.5,16.9
MOD16A2GF_006_ET_500m_doy2010233_aid0001,ET_500m,aid0001,2010-08-21,1792.0,16.9,38.1,"(16.9,38.1)",26.3594308,2.2488986,5.057545,28.0,30.3,26.1,20.5,25.0
MOD16A2GF_006_ET_500m_doy2010241_aid0001,ET_500m,aid0001,2010-08-29,1792.0,20.2,38.9,"(20.2,38.9)",27.6597098,2.2505172,5.0648276,29.3,32.4,27.3,22.1,26.4
MOD16A2GF_006_ET_500m_doy2010249_aid0001,ET_500m,aid0001,2010-09-06,1792.0,17.5,32.3,"(17.5,32.3)",19.8375558,1.8382746,3.3792536,20.3,23.0,19.4,17.5,18.5
MOD16A2GF_006_ET_500m_doy2010257_aid0001,ET_500m,aid0001,2010-09-14,1792.0,11.3,35.5,"(11.3,35.5)",16.1798549,3.9926553,15.9412962,17.0,22.4,14.7,11.3,13.4
MOD16A2GF_006_ET_500m_doy2010265_aid0001,ET_500m,aid0001,2010-09-22,1792.0,12.3,33.5,"(12.3,33.5)",15.878404,2.960602,8.7651642,16.5,20.0,15.0,12.3,14.1
MOD16A2GF_006_ET_500m_doy2010273_aid0001,ET_500m,aid0001,2010-09-30,1792.0,13.2,40.1,"(13.2,40.1)",22.6051339,2.117462,4.4836455,23.8,27.7,22.7,17.8,21.2
MOD16A2GF_006_ET_500m_doy2010281_aid0001,ET_500m,aid0001,2010-10-08,1792.0,19.4,37.6,"(19.4,37.6)",28.3313616,3.3486102,11.2131906,31.0,37.6,29.1,19.4,25.4
MOD16A2GF_006_ET_500m_doy2010289_aid0001,ET_500m,aid0001,2010-10-16,1792.0,21.0,46.0,"(21.0,46.0)",32.8052455,3.5837034,12.8429301,35.1,40.1,34.1,26.1,31.5
MOD16A2GF_006_ET_500m_doy2010297_aid0001,ET_500m,aid0001,2010-10-24,1792.0,24.1,47.6,"(24.1,47.6)",33.8816406,3.577274,12.7968895,36.4,38.0,35.2,24.2,31.5
MOD16A2GF_006_ET_500m_doy2010305_aid0001,ET_500m,aid0001,2010-11-01,1792.0,25.5,55.7,"(25.5,55.7)",42.703404,2.1771373,4.739927,43.6,45.4,42.6,40.1,42.1
MOD16A2GF_006_ET_500m_doy2010313_aid0001,ET_500m,aid0001,2010-11-09,1792.0,19.8,42.4,"(19.8,42.4)",30.2578125,3.424028,11.723968,33.2,40.3,29.8,21.0,28.3
MOD16A2GF_006_ET_500m_doy2010321_aid0001,ET_500m,aid0001,2010-11-17,1792.0,17.2,54.5,"(17.2,54.5)",31.8540737,7.2913273,53.1634544,37.425,54.5,30.3,17.2,25.9
MOD16A2GF_006_ET_500m_doy2010329_aid0001,ET_500m,aid0001,2010-11-25,1792.0,19.7,48.3,"(19.7,48.3)",30.7983259,5.2676031,27.7476423,35.4,48.0,30.1,19.7,26.9
MOD16A2GF_006_ET_500m_doy2010337_aid0001,ET_500m,aid0001,2010-12-03,1792.0,19.1,49.5,"(19.1,49.5)",31.6925781,7.7553535,60.1455085,41.0,49.5,30.8,19.1,25.0
MOD16A2GF_006_ET_500m_doy2010345_aid0001,ET_500m,aid0001,2010-12-11,1792.0,17.3,45.5,"(17.3,45.5)",31.4300781,4.8305384,23.3341009,34.8,43.8,32.5,19.8,28.8
MOD16A2GF_006_ET_500m_doy2010353_aid0001,ET_500m,aid0001,2010-12-19,1792.0,17.9,49.7,"(17.9,49.7)",35.2233259,5.6796003,32.2578599,39.4,48.8,36.1,22.7,32.7
MOD16A2GF_006_ET_500m_doy2010361_aid0001,ET_500m,aid0001,2010-12-27,1792.0,13.9,38.7,"(13.9,38.7)",25.5412388,5.007149,25.0715415,30.6,38.7,25.0,13.9,21.8
MOD16A2GF_006_ET_500m_doy2011001_aid0001,ET_500m,aid0001,2011-01-01,1792.0,20.2,69.6,"(20.2,69.6)",35.5106585,6.6617506,44.378921,40.1,56.2,36.9,20.2,29.3
MOD16A2GF_006_ET_500m_doy2011009_aid0001,ET_500m,aid0001,2011-01-09,1792.0,20.3,71.8,"(20.3,71.8)",33.491183,7.5158516,56.4880249,31.6,33.2,30.9,27.9,30.1
MOD16A2GF_006_ET_500m_doy2011017_aid0001,ET_500m,aid0001,2011-01-17,1792.0,17.4,61.8,"(17.4,61.8)",31.0794085,5.1533336,26.5568472,34.4,41.1,30.4,21.3,29.1
MOD16A2GF_006_ET_500m_doy2011025_aid0001,ET_500m,aid0001,2011-01-25,1792.0,17.5,64.2,"(17.5,64.2)",36.165904,5.0941749,25.9506176,39.0,42.2,38.3,33.6,36.7
MOD16A2GF_006_ET_500m_doy2011033_aid0001,ET_500m,aid0001,2011-02-02,1792.0,19.5,65.9,"(19.5,65.9)",37.6419643,4.4230098,19.5630158,40.3,46.3,39.4,27.0,34.975
MOD16A2GF_006_ET_500m_doy2011041_aid0001,ET_500m,aid0001,2011-02-10,1792.0,16.1,59.9,"(16.1,59.9)",31.5485491,4.6042656,21.1992613,34.8,43.0,33.1,20.3,29.0
MOD16A2GF_006_ET_500m_doy2011049_aid0001,ET_500m,aid0001,2011-02-18,1792.0,19.9,67.9,"(19.9,67.9)",35.6361607,7.2953751,53.2224982,43.0,57.0,36.3,19.9,28.7
MOD16A2GF_006_ET_500m_doy2011057_aid0001,ET_500m,aid0001,2011-02-26,1792.0,16.9,47.4,"(16.9,47.4)",24.281808,3.6755972,13.510015,27.3,35.4,23.2,16.9,21.9
MOD16A2GF_006_ET_500m_doy2011065_aid0001,ET_500m,aid0001,2011-03-06,1792.0,15.9,42.8,"(15.9,42.8)",20.6758929,2.4056201,5.7870081,21.8,25.5,20.8,15.9,19.3
MOD16A2GF_006_ET_500m_doy2011073_aid0001,ET_500m,aid0001,2011-03-14,1792.0,16.6,42.2,"(16.6,42.2)",22.9234933,3.4486363,11.893092,23.9,28.2,22.8,16.6,20.9
MOD16A2GF_006_ET_500m_doy2011081_aid0001,ET_500m,aid0001,2011-03-22,1792.0,16.0,45.6,"(16.0,45.6)",22.6517299,4.1271217,17.0331332,23.8,29.2,22.3,16.0,20.2
MOD16A2GF_006_ET_500m_doy2011089_aid0001,ET_500m,aid0001,2011-03-30,1792.0,13.2,41.4,"(13.2,41.4)",26.740625,4.8392798,23.4186286,30.5,40.6,28.0,13.3,23.6
MOD16A2GF_006_ET_500m_doy2011097_aid0001,ET_500m,aid0001,2011-04-07,1792.0,17.9,40.8,"(17.9,40.8)",28.7174665,2.8492601,8.1182831,30.5,35.2,29.6,21.5,26.9
MOD16A2GF_006_ET_500m_doy2011105_aid0001,ET_500m,aid0001,2011-04-15,1792.0,17.0,42.3,"(17.0,42.3)",29.4768973,2.9818352,8.8913413,31.7,34.8,30.1,21.3,27.2
MOD16A2GF_006_ET_500m_doy2011113_aid0001,ET_500m,aid0001,2011-04-23,1792.0,16.7,35.8,"(16.7,35.8)",24.1762835,3.0295717,9.1783047,26.7,34.0,24.3,16.7,21.8
MOD16A2GF_006_ET_500m_doy2011121_aid0001,ET_500m,aid0001,2011-05-01,1792.0,16.0,35.5,"(16.0,35.5)",23.356529,3.5443463,12.5623904,26.6,35.5,23.35,16.0,20.4
MOD16A2GF_006_ET_500m_doy2011129_aid0001,ET_500m,aid0001,2011-05-09,1792.0,13.8,27.6,"(13.8,27.6)",17.9842076,2.2183416,4.9210397,19.8,25.3,17.6,13.8,16.1
MOD16A2GF_006_ET_500m_doy2011137_aid0001,ET_500m,aid0001,2011-05-17,1792.0,11.8,28.2,"(11.8,28.2)",19.1175223,2.235605,4.9979296,20.7,25.9,18.8,12.6,17.2
MOD16A2GF_006_ET_500m_doy2011145_aid0001,ET_500m,aid0001,2011-05-25,1792.0,12.8,26.7,"(12.8,26.7)",18.0777902,2.9185919,8.5181786,20.8,26.7,17.8,12.8,15.4
MOD16A2GF_006_ET_500m_doy2011153_aid0001,ET_500m,aid0001,2011-06-02,1792.0,10.4,23.5,"(10.4,23.5)",14.7575335,2.5788458,6.6504455,16.6,22.7,14.35,10.4,12.5
MOD16A2GF_006_ET_500m_doy2011161_aid0001,ET_500m,aid0001,2011-06-10,1792.0,10.2,22.6,"(10.2,22.6)",15.5296317,2.6119314,6.8221856,17.8,22.6,16.0,10.2,13.1
MOD16A2GF_006_ET_500m_doy2011169_aid0001,ET_500m,aid0001,2011-06-18,1792.0,12.9,24.9,"(12.9,24.9)",16.8943638,2.6878377,7.2244716,19.0,24.9,17.0,12.9,14.2
MOD16A2GF_006_ET_500m_doy2011177_aid0001,ET_500m,aid0001,2011-06-26,1792.0,7.2,17.0,"(7.2,17.0)",10.8804688,2.2363071,5.0010694,12.8,17.0,11.2,7.2,8.5
MOD16A2GF_006_ET_500m_doy2011185_aid0001,ET_500m,aid0001,2011-07-04,1792.0,10.3,23.6,"(10.3,23.6)",15.5527902,3.2278198,10.4188203,18.5,23.6,15.8,10.3,12.3
MOD16A2GF_006_ET_500m_doy2011193_aid0001,ET_500m,aid0001,2011-07-12,1792.0,15.8,28.4,"(15.8,28.4)",19.6682478,2.8072673,7.8807496,21.6,25.5,18.6,15.8,17.4
MOD16A2GF_006_ET_500m_doy2011201_aid0001,ET_500m,aid0001,2011-07-20,1792.0,12.4,22.7,"(12.4,22.7)",16.7705357,1.6304038,2.6582167,17.0,18.6,16.2,14.8,15.9
MOD16A2GF_006_ET_500m_doy2011209_aid0001,ET_500m,aid0001,2011-07-28,1792.0,10.7,24.7,"(10.7,24.7)",14.7808594,2.5099015,6.2996057,16.9,23.2,14.1,10.7,12.7
MOD16A2GF_006_ET_500m_doy2011217_aid0001,ET_500m,aid0001,2011-08-05,1792.0,13.8,30.5,"(13.8,30.5)",20.1998326,2.6799031,7.1818806,22.3,28.3,19.6,13.8,17.9
MOD16A2GF_006_ET_500m_doy2011225_aid0001,ET_500m,aid0001,2011-08-13,1792.0,16.3,29.9,"(16.3,29.9)",20.9339844,2.0273246,4.1100448,21.9,25.5,20.5,16.3,19.5
MOD16A2GF_006_ET_500m_doy2011233_aid0001,ET_500m,aid0001,2011-08-21,1792.0,15.1,28.1,"(15.1,28.1)",19.6084263,1.3591421,1.8472672,20.5,22.6,19.5,16.5,18.9
MOD16A2GF_006_ET_500m_doy2011241_aid0001,ET_500m,aid0001,2011-08-29,1792.0,18.0,37.8,"(18.0,37.8)",25.5269531,3.3852942,11.4602166,28.0,31.2,26.2,18.0,23.7
MOD16A2GF_006_ET_500m_doy2011249_aid0001,ET_500m,aid0001,2011-09-06,1792.0,16.0,32.1,"(16.0,32.1)",22.7342634,1.4957746,2.2373416,23.7,26.2,22.9,19.0,21.8
MOD16A2GF_006_ET_500m_doy2011257_aid0001,ET_500m,aid0001,2011-09-14,1792.0,19.5,34.7,"(19.5,34.7)",24.7063058,1.4347992,2.0586489,25.5,27.6,24.9,21.8,24.0
MOD16A2GF_006_ET_500m_doy2011265_aid0001,ET_500m,aid0001,2011-09-22,1792.0,22.1,41.9,"(22.1,41.9)",30.0760045,1.7007135,2.8924264,30.9,32.6,30.3,26.9,29.3
MOD16A2GF_006_ET_500m_doy2011273_aid0001,ET_500m,aid0001,2011-09-30,1792.0,21.1,44.0,"(21.1,44.0)",27.7451451,4.5272253,20.4957688,32.0,43.3,25.4,21.1,24.3
MOD16A2GF_006_ET_500m_doy2011281_aid0001,ET_500m,aid0001,2011-10-08,1792.0,19.8,42.2,"(19.8,42.2)",25.0418527,3.3673094,11.3387729,26.4,33.0,25.4,19.8,21.9
MOD16A2GF_006_ET_500m_doy2011289_aid0001,ET_500m,aid0001,2011-10-16,1792.0,19.5,43.8,"(19.5,43.8)",29.594308,3.4303564,11.7673448,32.2,39.5,29.0,19.7,27.2
MOD16A2GF_006_ET_500m_doy2011297_aid0001,ET_500m,aid0001,2011-10-24,1792.0,20.9,48.9,"(20.9,48.9)",36.0001116,2.197396,4.8285491,36.9,39.0,36.2,32.5,35.1
MOD16A2GF_006_ET_500m_doy2011305_aid0001,ET_500m,aid0001,2011-11-01,1792.0,24.8,50.9,"(24.8,50.9)",35.7327567,3.5901486,12.889167,38.6,47.1,36.4,24.8,32.9
MOD16A2GF_006_ET_500m_doy2011313_aid0001,ET_500m,aid0001,2011-11-09,1792.0,23.5,43.6,"(23.5,43.6)",32.2523996,2.6149328,6.8378737,34.1,39.5,33.2,24.9,30.4
MOD16A2GF_006_ET_500m_doy2011321_aid0001,ET_500m,aid0001,2011-11-17,1792.0,18.8,54.4,"(18.8,54.4)",32.7404018,7.1438127,51.0340597,39.3,54.4,31.1,18.8,26.9
MOD16A2GF_006_ET_500m_doy2011329_aid0001,ET_500m,aid0001,2011-11-25,1792.0,18.9,57.0,"(18.9,57.0)",33.9095982,8.3159732,69.1554101,43.4,57.0,29.8,18.9,27.9
MOD16A2GF_006_ET_500m_doy2011337_aid0001,ET_500m,aid0001,2011-12-03,1792.0,18.7,49.0,"(18.7,49.0)",30.4108259,5.701737,32.5098047,35.3,49.0,29.7,18.7,25.3
MOD16A2GF_006_ET_500m_doy2011345_aid0001,ET_500m,aid0001,2011-12-11,1792.0,19.7,60.4,"(19.7,60.4)",44.7680246,5.876754,34.5362376,48.7,57.3,47.2,34.0,42.8
MOD16A2GF_006_ET_500m_doy2011353_aid0001,ET_500m,aid0001,2011-12-19,1792.0,25.1,59.4,"(25.1,59.4)",49.7421317,2.4093346,5.8048934,50.5,51.2,50.3,47.8,49.4
MOD16A2GF_006_ET_500m_doy2011361_aid0001,ET_500m,aid0001,2011-12-27,1792.0,17.7,27.4,"(17.7,27.4)",22.4129464,0.7130088,0.5083815,22.6,23.0,22.5,21.9,22.3
MOD16A2GF_006_ET_500m_doy2012001_aid0001,ET_500m,aid0001,2012-01-01,1792.0,17.4,65.7,"(17.4,65.7)",41.8079799,6.1815608,38.2116941,45.2,51.1,44.5,33.4,40.475
MOD16A2GF_006_ET_500m_doy2012009_aid0001,ET_500m,aid0001,2012-01-09,1792.0,20.0,55.2,"(20.0,55.2)",37.4645647,5.6470955,31.8896874,41.925,53.2,38.2,22.5,34.1
MOD16A2GF_006_ET_500m_doy2012017_aid0001,ET_500m,aid0001,2012-01-17,1792.0,18.8,52.0,"(18.8,52.0)",35.0148438,6.0946426,37.1446681,40.8,52.0,35.55,18.8,29.6
MOD16A2GF_006_ET_500m_doy2012025_aid0001,ET_500m,aid0001,2012-01-25,1792.0,27.9,56.7,"(27.9,56.7)",44.2671875,2.0995576,4.4081421,45.025,46.5,44.6,42.3,43.9
MOD16A2GF_006_ET_500m_doy2012033_aid0001,ET_500m,aid0001,2012-02-02,1792.0,25.5,61.9,"(25.5,61.9)",48.5229911,3.5932129,12.911179,49.8,50.9,49.6,47.6,48.9
MOD16A2GF_006_ET_500m_doy2012041_aid0001,ET_500m,aid0001,2012-02-10,1792.0,20.3,47.7,"(20.3,47.7)",34.0020089,3.9171293,15.3439022,37.7,47.5,33.8,23.9,31.1
MOD16A2GF_006_ET_500m_doy2012049_aid0001,ET_500m,aid0001,2012-02-18,1792.0,20.6,52.1,"(20.6,52.1)",34.9505022,5.3578901,28.7069864,40.2,52.1,33.0,20.6,30.7
MOD16A2GF_006_ET_500m_doy2012057_aid0001,ET_500m,aid0001,2012-02-26,1792.0,26.6,51.8,"(26.6,51.8)",38.5361607,1.9111977,3.6526768,39.3,40.2,38.9,36.6,38.2
MOD16A2GF_006_ET_500m_doy2012065_aid0001,ET_500m,aid0001,2012-03-05,1792.0,25.8,58.5,"(25.8,58.5)",45.0605469,2.3295224,5.4266745,46.0,48.1,45.3,42.0,44.4
MOD16A2GF_006_ET_500m_doy2012073_aid0001,ET_500m,aid0001,2012-03-13,1792.0,22.3,49.6,"(22.3,49.6)",37.5161272,2.7199663,7.3982165,38.9,40.2,37.9,34.5,37.1
MOD16A2GF_006_ET_500m_doy2012081_aid0001,ET_500m,aid0001,2012-03-21,1792.0,21.1,46.7,"(21.1,46.7)",34.9365513,3.7256004,13.8800982,37.0,38.9,35.9,30.8,34.5
MOD16A2GF_006_ET_500m_doy2012089_aid0001,ET_500m,aid0001,2012-03-29,1792.0,24.3,47.8,"(24.3,47.8)",34.6631138,3.1529776,9.9412678,36.4,38.6,35.5,29.9,33.8
MOD16A2GF_006_ET_500m_doy2012097_aid0001,ET_500m,aid0001,2012-04-06,1792.0,22.9,39.4,"(22.9,39.4)",29.4152344,2.2561862,5.0903762,30.9,33.3,29.8,24.4,28.3
MOD16A2GF_006_ET_500m_doy2012105_aid0001,ET_500m,aid0001,2012-04-14,1792.0,11.8,40.9,"(11.8,40.9)",21.9842634,5.6506546,31.9298974,27.5,40.9,22.7,11.8,16.3
MOD16A2GF_006_ET_500m_doy2012113_aid0001,ET_500m,aid0001,2012-04-22,1792.0,14.8,31.7,"(14.8,31.7)",20.5957589,2.8739505,8.2595914,23.0,29.6,20.1,14.8,18.5
MOD16A2GF_006_ET_500m_doy2012121_aid0001,ET_500m,aid0001,2012-04-30,1792.0,11.3,32.4,"(11.3,32.4)",22.4888393,2.6349637,6.9430339,24.6,29.9,22.5,16.4,20.675
MOD16A2GF_006_ET_500m_doy2012129_aid0001,ET_500m,aid0001,2012-05-08,1792.0,9.6,30.5,"(9.6,30.5)",18.5536272,4.0657567,16.5303775,22.1,30.5,18.5,9.6,14.875
MOD16A2GF_006_ET_500m_doy2012137_aid0001,ET_500m,aid0001,2012-05-16,1792.0,9.0,27.0,"(9.0,27.0)",17.8064732,3.7713917,14.2233956,21.2,27.0,18.0,9.0,14.8
MOD16A2GF_006_ET_500m_doy2012145_aid0001,ET_500m,aid0001,2012-05-24,1792.0,11.2,28.9,"(11.2,28.9)",20.1635603,2.8498209,8.1214791,22.8,28.9,20.3,11.2,17.9
MOD16A2GF_006_ET_500m_doy2012153_aid0001,ET_500m,aid0001,2012-06-01,1792.0,9.6,24.8,"(9.6,24.8)",15.6659598,2.1980845,4.8315756,17.6,22.8,15.6,9.6,13.8
MOD16A2GF_006_ET_500m_doy2012161_aid0001,ET_500m,aid0001,2012-06-09,1792.0,7.3,29.0,"(7.3,29.0)",16.7868862,2.8583897,8.1703916,19.4,26.3,16.3,8.0,14.8
MOD16A2GF_006_ET_500m_doy2012169_aid0001,ET_500m,aid0001,2012-06-17,1792.0,10.0,23.5,"(10.0,23.5)",15.034375,2.1650561,4.6874679,17.0,23.0,15.2,10.0,13.0
MOD16A2GF_006_ET_500m_doy2012177_aid0001,ET_500m,aid0001,2012-06-25,1792.0,14.5,31.1,"(14.5,31.1)",20.6046875,3.440575,11.8375562,23.7,31.1,21.6,14.5,17.1
MOD16A2GF_006_ET_500m_doy2012185_aid0001,ET_500m,aid0001,2012-07-03,1792.0,12.5,25.9,"(12.5,25.9)",17.7984375,3.0896027,9.5456449,20.6,25.9,18.6,12.5,14.6
MOD16A2GF_006_ET_500m_doy2012193_aid0001,ET_500m,aid0001,2012-07-11,1792.0,7.6,19.4,"(7.6,19.4)",12.3914063,2.6052411,6.7872811,14.7,19.4,13.2,7.6,9.7
MOD16A2GF_006_ET_500m_doy2012201_aid0001,ET_500m,aid0001,2012-07-19,1792.0,14.1,27.7,"(14.1,27.7)",19.7417411,3.2061149,10.2791729,22.7,27.7,20.5,14.1,16.4
MOD16A2GF_006_ET_500m_doy2012209_aid0001,ET_500m,aid0001,2012-07-27,1792.0,11.8,22.4,"(11.8,22.4)",15.0529018,1.6190387,2.6212862,16.5,20.6,14.6,11.8,13.7
MOD16A2GF_006_ET_500m_doy2012217_aid0001,ET_500m,aid0001,2012-08-04,1792.0,15.3,31.3,"(15.3,31.3)",20.5628348,3.0752581,9.4572125,23.2,31.3,20.0,15.3,17.6
MOD16A2GF_006_ET_500m_doy2012225_aid0001,ET_500m,aid0001,2012-08-12,1792.0,20.0,36.9,"(20.0,36.9)",23.7993862,3.1115845,9.6819583,26.9,30.1,22.9,20.0,20.8
